InvoiceNo,CustomerID,Country,Year,Month,MonthName,Revenue,Nb_Lignes,DateKey,Segment,IsB2B
580469,14583,United Kingdom,2011,12,Dec,264.91,100,20111201,Champions,False
580482,16033,United Kingdom,2011,12,Dec,421.87,73,20111201,Champions,False
580490,15773,United Kingdom,2011,12,Dec,635.6800000000001,10,20111201,Nouveaux Clients,False
580500,17131,United Kingdom,2011,12,Dec,1067.33,60,20111201,Champions,False
580501,14546,United Kingdom,2011,12,Dec,499.99,73,20111201,Champions,False
580502,16931,United Kingdom,2011,12,Dec,411.44,82,20111201,Champions,False
580503,13956,United Kingdom,2011,12,Dec,156.5,21,20111201,Champions,False
580504,17936,United Kingdom,2011,12,Dec,389.84,77,20111201,Nouveaux Clients,False
580505,15867,United Kingdom,2011,12,Dec,285.58,37,20111201,Champions,False
580506,13319,United Kingdom,2011,12,Dec,309.1,9,20111201,Champions,False
580509,12719,France,2011,12,Dec,361.35,21,20111201,Nouveaux Clients,False
580511,12560,Germany,2011,12,Dec,697.7,28,20111201,Clients Fidèles,False
580512,12673,Germany,2011,12,Dec,389.62,19,20111201,Nouveaux Clients,False
580513,14456,United Kingdom,2011,12,Dec,382.96,117,20111201,Champions,False
580514,16905,United Kingdom,2011,12,Dec,334.7,26,20111201,Champions,False
580515,17750,United Kingdom,2011,12,Dec,113.32000000000001,13,20111201,Champions,False
580516,17954,United Kingdom,2011,12,Dec,292.96,65,20111201,Champions,False
580517,17173,United Kingdom,2011,12,Dec,557.2,15,20111201,Champions,False
580518,13435,United Kingdom,2011,12,Dec,442.3,14,20111201,Champions,False
580520,13521,United Kingdom,2011,12,Dec,436.82,127,20111201,Clients Fidèles,False
580523,17827,United Kingdom,2011,12,Dec,411.65,64,20111201,Champions,False
580524,13704,United Kingdom,2011,12,Dec,164.68,11,20111201,Champions,False
580525,13630,United Kingdom,2011,12,Dec,231.99999999999997,4,20111201,Champions,False
580526,16535,United Kingdom,2011,12,Dec,593.75,31,20111201,Nouveaux Clients,False
580527,13736,United Kingdom,2011,12,Dec,374.37,115,20111201,Nouveaux Clients,False
580528,14911,EIRE,2011,12,Dec,773.54,30,20111201,Champions,False
580529,14658,United Kingdom,2011,12,Dec,124.01,15,20111201,Clients Fidèles,False
580530,14102,United Kingdom,2011,12,Dec,118.5,5,20111201,Champions,False
580531,12569,Germany,2011,12,Dec,92.55000000000001,4,20111201,Champions,False
580532,13098,United Kingdom,2011,12,Dec,587.9200000000001,6,20111201,Champions,False
580533,13098,United Kingdom,2011,12,Dec,96.3,1,20111201,Champions,False
580534,12724,France,2011,12,Dec,208.24,8,20111201,Champions,False
580535,16988,United Kingdom,2011,12,Dec,126.12,7,20111201,Nouveaux Clients,False
580536,12490,France,2011,12,Dec,462.3,26,20111201,Champions,False
580538,14075,United Kingdom,2011,12,Dec,316.78000000000003,8,20111201,Clients Fidèles,False
580539,18180,United Kingdom,2011,12,Dec,310.73,22,20111201,Champions,False
580540,13417,United Kingdom,2011,12,Dec,404.83,18,20111201,Nouveaux Clients,False
580541,15358,United Kingdom,2011,12,Dec,778.04,53,20111201,Champions,False
580542,15358,United Kingdom,2011,12,Dec,52.019999999999996,3,20111201,Champions,False
580543,18223,United Kingdom,2011,12,Dec,578.72,23,20111201,Champions,False
580544,15156,United Kingdom,2011,12,Dec,391.46000000000004,25,20111201,Clients Fidèles,False
580545,12782,Portugal,2011,12,Dec,252.25,14,20111201,Champions,False
580548,12569,Germany,2011,12,Dec,69.0,4,20111201,Champions,False
580550,13126,United Kingdom,2011,12,Dec,369.44,30,20111201,Champions,False
580552,15572,United Kingdom,2011,12,Dec,194.98,10,20111201,Champions,False
580553,12646,USA,2011,12,Dec,615.28,21,20111201,Nouveaux Clients,False
580554,17402,United Kingdom,2011,12,Dec,286.8,2,20111201,Champions,False
580555,14911,EIRE,2011,12,Dec,512.0,13,20111201,Champions,False
580556,16513,United Kingdom,2011,12,Dec,121.8,2,20111201,Clients Fidèles,False
580557,14911,EIRE,2011,12,Dec,75.4,4,20111201,Champions,False
580558,14931,Channel Islands,2011,12,Dec,198.4,5,20111201,Champions,False
580559,15628,United Kingdom,2011,12,Dec,202.95000000000002,9,20111201,Champions,False
580595,14194,United Kingdom,2011,12,Dec,484.1,22,20111201,Champions,False
580596,15392,United Kingdom,2011,12,Dec,304.41,15,20111201,Champions,False
580598,17526,United Kingdom,2011,12,Dec,323.1,9,20111201,Champions,False
580599,12925,United Kingdom,2011,12,Dec,325.74,22,20111201,Nouveaux Clients,False
580600,12841,United Kingdom,2011,12,Dec,146.01,28,20111201,Champions,False
580601,12841,United Kingdom,2011,12,Dec,5.0,1,20111201,Champions,False
580602,16149,United Kingdom,2011,12,Dec,116.84,7,20111201,Clients Fidèles,False
580603,16642,United Kingdom,2011,12,Dec,380.6,19,20111201,Clients Fidèles,False
580606,15290,United Kingdom,2011,12,Dec,60.400000000000006,2,20111201,Champions,False
580607,15290,United Kingdom,2011,12,Dec,202.62,7,20111201,Champions,False
580608,16811,United Kingdom,2011,12,Dec,232.3,10,20111201,Clients Fidèles,False
580611,12748,United Kingdom,2011,12,Dec,363.79,108,20111201,Champions,False
580613,14759,United Kingdom,2011,12,Dec,755.12,50,20111201,Clients Fidèles,False
580614,16500,United Kingdom,2011,12,Dec,52.74000000000001,2,20111201,Clients Fidèles,False
580615,16873,United Kingdom,2011,12,Dec,1854.83,78,20111201,Champions,False
580619,15053,United Kingdom,2011,12,Dec,219.19,31,20111201,Clients Fidèles,False
580622,17006,United Kingdom,2011,12,Dec,247.06,10,20111201,Clients Fidèles,False
580630,12913,United Kingdom,2011,12,Dec,535.1,13,20111201,Champions,False
580631,16682,United Kingdom,2011,12,Dec,110.86,6,20111201,Champions,False
580632,16360,United Kingdom,2011,12,Dec,764.34,143,20111201,Champions,False
580633,17579,United Kingdom,2011,12,Dec,178.04,33,20111201,Clients Fidèles,False
580634,14060,United Kingdom,2011,12,Dec,297.48,9,20111201,Champions,False
580635,14649,United Kingdom,2011,12,Dec,513.99,88,20111201,Champions,False
580636,16746,United Kingdom,2011,12,Dec,449.92,36,20111201,Champions,False
580637,15033,United Kingdom,2011,12,Dec,167.8,43,20111201,Champions,False
580638,12381,Norway,2011,12,Dec,147.01,7,20111201,Champions,False
580639,17254,United Kingdom,2011,12,Dec,102.13,57,20111201,Clients Fidèles,False
580640,16910,United Kingdom,2011,12,Dec,186.8,92,20111201,Champions,False
580642,13311,United Kingdom,2011,12,Dec,108.46000000000001,2,20111201,Nouveaux Clients,False
580643,14547,United Kingdom,2011,12,Dec,326.05,17,20111201,Champions,False
580644,16904,United Kingdom,2011,12,Dec,349.02,42,20111201,Champions,False
580645,17857,United Kingdom,2011,12,Dec,1931.6,3,20111201,Champions,True
580646,17857,United Kingdom,2011,12,Dec,1048.0,2,20111201,Champions,True
580647,14083,United Kingdom,2011,12,Dec,446.57,72,20111201,Champions,False
580648,12628,Germany,2011,12,Dec,215.25,13,20111201,Clients Fidèles,False
580650,14401,United Kingdom,2011,12,Dec,353.78000000000003,25,20111201,Champions,False
580651,16851,United Kingdom,2011,12,Dec,102.99000000000001,6,20111201,Clients Fidèles,False
580652,17511,United Kingdom,2011,12,Dec,2430.08,33,20111201,Champions,False
580653,17706,United Kingdom,2011,12,Dec,775.84,21,20111201,Champions,False
580654,15854,United Kingdom,2011,12,Dec,112.66,35,20111201,Champions,False
580655,15854,United Kingdom,2011,12,Dec,22.049999999999997,4,20111201,Champions,False
580656,15621,United Kingdom,2011,12,Dec,235.57,8,20111201,Champions,False
580657,14696,United Kingdom,2011,12,Dec,300.54,20,20111201,Champions,False
580658,17090,United Kingdom,2011,12,Dec,224.04000000000002,5,20111201,Champions,False
580659,17811,United Kingdom,2011,12,Dec,156.1,22,20111201,Champions,False
580660,16592,United Kingdom,2011,12,Dec,918.1600000000001,38,20111201,Champions,False
580661,17218,United Kingdom,2011,12,Dec,108.69,17,20111201,Champions,False
580662,15856,United Kingdom,2011,12,Dec,479.58,7,20111201,Champions,False
580663,15621,United Kingdom,2011,12,Dec,12.5,1,20111201,Champions,False
580664,15097,United Kingdom,2011,12,Dec,248.08,25,20111201,Nouveaux Clients,False
580665,16684,United Kingdom,2011,12,Dec,5401.98,29,20111201,Champions,True
580666,15856,United Kingdom,2011,12,Dec,81.6,1,20111201,Champions,False
580667,15031,United Kingdom,2011,12,Dec,175.53,33,20111201,Clients Fidèles,False
580668,13685,United Kingdom,2011,12,Dec,5.48,4,20111201,Champions,False
580669,15159,United Kingdom,2011,12,Dec,1352.48,39,20111201,Champions,False
580670,18044,United Kingdom,2011,12,Dec,210.9,9,20111201,Champions,False
580671,15159,United Kingdom,2011,12,Dec,378.36,19,20111201,Champions,False
580672,17920,United Kingdom,2011,12,Dec,303.29,83,20111201,Champions,False
580673,13089,United Kingdom,2011,12,Dec,3705.48,71,20111201,Champions,False
580675,15640,United Kingdom,2011,12,Dec,1186.48,41,20111201,Champions,False
580676,17817,United Kingdom,2011,12,Dec,117.98,20,20111201,Clients Fidèles,False
580677,16200,United Kingdom,2011,12,Dec,530.05,121,20111201,Clients Fidèles,False
580678,18015,United Kingdom,2011,12,Dec,120.03,46,20111201,Nouveaux Clients,False
580679,18198,United Kingdom,2011,12,Dec,318.45,14,20111201,Champions,False
580680,13001,United Kingdom,2011,12,Dec,591.01,15,20111201,Champions,False
580681,13083,United Kingdom,2011,12,Dec,111.36,4,20111201,Nouveaux Clients,False
580682,16968,United Kingdom,2011,12,Dec,186.12,16,20111201,Clients Fidèles,False
580684,13305,United Kingdom,2011,12,Dec,213.16,9,20111201,Champions,False
580685,17676,United Kingdom,2011,12,Dec,347.6,16,20111201,Champions,False
580687,16379,United Kingdom,2011,12,Dec,401.64,17,20111201,Champions,False
580688,15550,United Kingdom,2011,12,Dec,142.35,12,20111201,Clients Fidèles,False
580689,12994,United Kingdom,2011,12,Dec,328.95,20,20111201,Clients Fidèles,False
580690,16597,United Kingdom,2011,12,Dec,90.04,7,20111201,Nouveaux Clients,False
580691,13790,United Kingdom,2011,12,Dec,348.79999999999995,45,20111201,Nouveaux Clients,False
580692,13173,United Kingdom,2011,12,Dec,187.71,20,20111201,Nouveaux Clients,False
580693,15690,United Kingdom,2011,12,Dec,128.76,11,20111201,Clients Fidèles,False
580694,16600,United Kingdom,2011,12,Dec,240.32,18,20111201,Clients Fidèles,False
580695,13230,United Kingdom,2011,12,Dec,397.26,115,20111201,Champions,False
580696,17757,United Kingdom,2011,12,Dec,189.3,20,20111201,Champions,False
580697,15984,United Kingdom,2011,12,Dec,541.33,44,20111201,Champions,False
580700,14219,United Kingdom,2011,12,Dec,89.94,7,20111201,Nouveaux Clients,False
580704,17404,Sweden,2011,12,Dec,238.0,1,20111201,Champions,True
580705,12683,France,2011,12,Dec,712.48,34,20111201,Champions,False
580706,12683,France,2011,12,Dec,85.0,1,20111201,Champions,False
580712,13021,United Kingdom,2011,12,Dec,305.43,15,20111201,Champions,False
580713,18030,United Kingdom,2011,12,Dec,109.55,5,20111201,Clients Fidèles,False
580716,12367,Denmark,2011,12,Dec,168.9,11,20111201,Nouveaux Clients,False
580717,14608,United Kingdom,2011,12,Dec,507.55,6,20111201,Champions,False
580718,13079,United Kingdom,2011,12,Dec,30.0,1,20111201,Clients Fidèles,False
580719,14739,United Kingdom,2011,12,Dec,534.96,6,20111201,Champions,False
580720,14629,United Kingdom,2011,12,Dec,354.18,68,20111201,Clients Fidèles,False
580721,15274,United Kingdom,2011,12,Dec,332.58000000000004,22,20111201,Clients Fidèles,False
580722,13985,United Kingdom,2011,12,Dec,147.56,5,20111201,Champions,False
580723,15856,United Kingdom,2011,12,Dec,494.62,33,20111201,Champions,False
580725,15932,United Kingdom,2011,12,Dec,300.21999999999997,20,20111201,Champions,False
580727,14096,United Kingdom,2011,12,Dec,8935.98,529,20111201,Champions,False
580728,15145,United Kingdom,2011,12,Dec,158.36,8,20111201,Champions,False
580731,17383,United Kingdom,2011,12,Dec,199.29,51,20111201,Nouveaux Clients,False
580733,16929,United Kingdom,2011,12,Dec,205.94,12,20111201,Champions,False
580734,12766,Portugal,2011,12,Dec,718.4300000000001,22,20111201,Champions,False
580735,17728,United Kingdom,2011,12,Dec,587.85,32,20111201,Champions,False
580736,12716,France,2011,12,Dec,375.59000000000003,24,20111201,Nouveaux Clients,False
580737,14140,United Kingdom,2011,12,Dec,394.06,26,20111201,Clients Fidèles,False
580738,17666,United Kingdom,2011,12,Dec,319.08000000000004,6,20111201,Clients Fidèles,False
580742,13694,United Kingdom,2011,12,Dec,1225.0,5,20111201,Champions,True
580744,13694,United Kingdom,2011,12,Dec,1761.16,17,20111201,Champions,True
580745,13694,United Kingdom,2011,12,Dec,145.0,1,20111201,Champions,True
580746,12584,Italy,2011,12,Dec,200.45,8,20111201,Champions,False
580750,12749,United Kingdom,2011,12,Dec,763.0600000000001,39,20111201,Champions,False
580752,12478,Greece,2011,12,Dec,680.99,36,20111201,Nouveaux Clients,False
580753,12682,France,2011,12,Dec,636.63,30,20111201,Champions,False
580755,14737,United Kingdom,2011,12,Dec,82.8,2,20111201,Clients Fidèles,False
580756,12723,France,2011,12,Dec,77.28,5,20111201,Clients Fidèles,False
580757,13709,United Kingdom,2011,12,Dec,497.11,26,20111201,Champions,False
580758,13709,United Kingdom,2011,12,Dec,31.2,2,20111201,Champions,False
580759,17593,United Kingdom,2011,12,Dec,678.2,48,20111201,Champions,False
580760,12877,United Kingdom,2011,12,Dec,99.66,8,20111201,Champions,False
580763,16013,United Kingdom,2011,12,Dec,791.0400000000002,2,20111201,Champions,True
580765,14562,United Kingdom,2011,12,Dec,61.2,1,20111201,Champions,False
580771,16015,United Kingdom,2011,12,Dec,203.1,41,20111201,Clients Fidèles,False
580772,15992,United Kingdom,2011,12,Dec,41.989999999999995,3,20111201,Nouveaux Clients,False
580774,13994,United Kingdom,2011,12,Dec,116.10000000000001,5,20111201,Champions,False
580775,16523,United Kingdom,2011,12,Dec,33.0,1,20111201,Champions,False
580776,14562,United Kingdom,2011,12,Dec,262.12,25,20111201,Champions,False
580777,14547,United Kingdom,2011,12,Dec,153.45000000000002,11,20111201,Champions,False
580778,16949,United Kingdom,2011,12,Dec,82.04,7,20111201,Champions,False
580808,16133,United Kingdom,2011,12,Dec,309.22,22,20111201,Champions,False
580816,15157,United Kingdom,2011,12,Dec,430.70000000000005,36,20111201,Clients Fidèles,False
580819,15318,United Kingdom,2011,12,Dec,312.62,33,20111201,Nouveaux Clients,False
580820,13685,United Kingdom,2011,12,Dec,3.2,2,20111201,Champions,False
580822,17884,United Kingdom,2011,12,Dec,114.61,24,20111201,Clients Fidèles,False
580830,14825,United Kingdom,2011,12,Dec,101.09,6,20111201,Champions,False
580831,14418,United Kingdom,2011,12,Dec,897.35,61,20111201,Clients Fidèles,False
580833,16764,United Kingdom,2011,12,Dec,202.87,45,20111201,Champions,False
580848,18005,United Kingdom,2011,12,Dec,109.75,37,20111201,Clients Fidèles,False
580852,16790,United Kingdom,2011,12,Dec,179.5,11,20111201,Champions,False
580865,17914,United Kingdom,2011,12,Dec,336.43,80,20111201,Nouveaux Clients,False
580872,18283,United Kingdom,2011,12,Dec,208.0,50,20111201,Champions,False
580873,15061,United Kingdom,2011,12,Dec,3895.8599999999997,15,20111201,Champions,False
580874,14735,United Kingdom,2011,12,Dec,557.44,16,20111201,Champions,False
580875,17744,United Kingdom,2011,12,Dec,730.38,49,20111201,Champions,False
580876,14071,United Kingdom,2011,12,Dec,125.16000000000001,64,20111201,Champions,False
580877,17250,United Kingdom,2011,12,Dec,221.87,34,20111201,Clients Fidèles,False
580878,14113,United Kingdom,2011,12,Dec,471.9,11,20111201,Champions,False
580879,17346,United Kingdom,2011,12,Dec,137.09,31,20111201,Champions,False
580880,14121,United Kingdom,2011,12,Dec,771.16,39,20111201,Champions,False
580881,16620,United Kingdom,2011,12,Dec,83.2,4,20111201,Clients Fidèles,False
580882,12971,United Kingdom,2011,12,Dec,102.80000000000001,3,20111201,Champions,False
580883,16979,United Kingdom,2011,12,Dec,231.74,14,20111201,Champions,False
580884,15907,United Kingdom,2011,12,Dec,437.93,126,20111201,Champions,False
580885,16353,United Kingdom,2011,12,Dec,356.40000000000003,1,20111201,Champions,False
580887,13755,United Kingdom,2011,12,Dec,156.9,25,20111201,Champions,False
580888,14110,United Kingdom,2011,12,Dec,325.44,1,20111201,Champions,False
580889,14071,United Kingdom,2011,12,Dec,29.419999999999998,9,20111201,Champions,False
580890,15189,United Kingdom,2011,12,Dec,348.72,3,20111201,Champions,False
580891,17481,United Kingdom,2011,12,Dec,172.4,14,20111201,Champions,False
580892,13199,United Kingdom,2011,12,Dec,302.04,3,20111201,Champions,False
580893,17290,United Kingdom,2011,12,Dec,172.21,49,20111201,Clients Fidèles,False
580894,13408,United Kingdom,2011,12,Dec,417.0,4,20111201,Champions,False
580901,16528,United Kingdom,2011,12,Dec,244.41,17,20111201,Nouveaux Clients,False
580902,13881,United Kingdom,2011,12,Dec,569.12,5,20111201,Champions,False
580903,14606,United Kingdom,2011,12,Dec,230.06,68,20111201,Champions,False
580904,15311,United Kingdom,2011,12,Dec,429.36,31,20111201,Champions,False
580905,16313,United Kingdom,2011,12,Dec,106.53,6,20111201,Clients Fidèles,False
580906,13104,United Kingdom,2011,12,Dec,339.48,4,20111201,Champions,False
580907,13507,United Kingdom,2011,12,Dec,456.37,34,20111201,Champions,False
580908,16495,United Kingdom,2011,12,Dec,437.9,64,20111201,Clients Fidèles,False
580909,18225,United Kingdom,2011,12,Dec,330.28000000000003,16,20111201,Champions,False
580910,13225,United Kingdom,2011,12,Dec,1363.2000000000003,7,20111201,Champions,True
580911,14503,United Kingdom,2011,12,Dec,337.75,21,20111201,Champions,False
580914,14871,United Kingdom,2011,12,Dec,167.63,36,20111201,Clients Fidèles,False
580915,17705,United Kingdom,2011,12,Dec,218.0,9,20111201,Champions,False
580916,13685,United Kingdom,2011,12,Dec,6.3100000000000005,9,20111201,Champions,False
580937,16143,United Kingdom,2011,12,Dec,475.58000000000004,23,20111201,Champions,False
580939,14907,United Kingdom,2011,12,Dec,476.36,21,20111201,Champions,False
580955,12442,Spain,2011,12,Dec,172.06,12,20111201,Nouveaux Clients,False
580956,17841,United Kingdom,2011,12,Dec,974.01,184,20111201,Champions,False
580958,17266,United Kingdom,2011,12,Dec,176.17,55,20111201,Clients Fidèles,False
580959,14673,United Kingdom,2011,12,Dec,366.77,15,20111201,Champions,False
